u,v,weight
698,6661,0.024668649
698,6983,0.021970311
698,7028,0.024668649
698,7190,0.016777344
698,7896,0.006393747
698,7897,0.0072063287
698,7898,0.020238979
698,7899,0.0076433
698,7900,0.013928317
698,7901,0.019641586
698,7902,0.021970311
698,7903,0.023302533
698,7904,0.027698385
698,7905,0.027698385
698,7906,0.027698385
698,7907,0.029377943
699,260,0.011640012
699,294,0.009811307
699,297,0.023324277
699,312,0.014674784
699,318,0.013835817
699,385,0.01040624
699,836,0.010974546
699,924,0.008738115
699,928,0.04162496
699,951,0.0342974
699,1059,0.009250388
699,1062,0.010974546
699,1173,0.021990813
699,1191,0.007782312
699,1375,0.014674784
699,1397,0.019622615
699,1411,0.01747623
699,1428,0.01747623
699,1654,0.016477102
699,1737,0.008738115
699,1813,0.007337392
699,1883,0.013069609
699,1960,0.01232241
699,2291,0.009811307
699,2294,0.01232241
699,2822,0.019622615
699,3094,0.013069609
699,3300,0.007782312
699,3559,0.016477102
699,3576,0.03518724
699,3685,0.023324277
699,3718,0.01040624
699,3824,0.02081248
699,3996,0.013069609
699,4760,0.019622615
699,4841,0.03633168
699,4927,0.015564624
699,4930,0.008238551
699,5071,0.021990813
699,5544,0.024691666
699,5798,0.008738115
699,5836,0.01040624
699,6038,0.013835817
699,6052,0.013835817
699,6196,0.013069609
699,6624,0.018500777
699,6922,0.009250388
699,6970,0.01040624
699,7120,0.018500777
699,7208,0.010974546
699,7409,0.009250388
699,7849,0.021990813
699,7895,0.013069609
699,7909,0.007337392
699,7910,0.008238551
699,7911,0.008238551
699,7912,0.008238551
699,7913,0.009250388
699,7914,0.009811307
699,7915,0.009811307
699,7916,0.010974546
699,7917,0.01232241
699,7918,0.013069609
699,7919,0.013069609
699,7920,0.014674784
699,7921,0.01747623
699,7922,0.02081248
700,77,0.04185968
700,86,0.051780563
700,254,0.046556614
700,713,0.04909916
700,880,0.04185968
700,1423,0.04691161
700,1990,0.046556614
700,3038,0.051780563
700,3133,0.04909916
700,3571,0.044145722
700,4321,0.09906613
700,4417,0.0549204
700,4673,0.04909916
700,5450,0.04909916
700,5544,0.04185968
700,6051,0.044145722
700,7117,0.09869217
700,7286,0.046556614
700,7923,0.04691161
701,216,0.09018612
701,722,0.09638413
701,1476,0.09457105
701,2650,0.095111355
701,3558,0.19596958
701,3591,0.116320096
701,3701,0.09457105
701,3931,0.11029658
701,5460,0.106590055
702,2858,0.33333334
702,5596,0.33333334
702,7091,0.33333334
703,32,0.001539233
703,38,0.001539233
703,116,0.00208722
703,123,0.0015421588
703,128,0.0008462749
703,188,0.0025171665
703,190,0.0040008146
703,204,0.001539233
703,233,0.0025171665
703,239,0.004243414
703,268,0.0015421588
703,279,0.0007903524
703,303,0.0025171665
703,349,0.0045007234
703,361,0.004243414
703,403,0.00075657456
703,458,0.002664736
703,490,0.0006413564
703,506,0.0011665205
703,513,0.0017748427
703,537,0.001112433
703,539,0.0023732586
703,542,0.0053294715
703,547,0.0017480826
703,566,0.0023732586
703,619,0.001539233
703,631,0.0015421588
703,633,0.0024982393
703,637,0.001363079
703,644,0.0006328871
703,647,0.0009235266
703,664,0.0045007234
703,667,0.0019222017
703,688,0.0033658685
703,752,0.0024472524
703,754,0.008486828
703,761,0.0010548269
703,779,0.0053294715
703,787,0.0013073047
703,839,0.006731737
703,909,0.00069197285
703,910,0.0010588409
703,911,0.0035631927
703,940,0.001220917
703,997,0.004243414
703,1047,0.010518796
703,1050,0.0031734393
703,1064,0.005652637
703,1135,0.002664736
703,1220,0.0007903524
703,1225,0.0008240718
703,1268,0.005984023
703,1316,0.008486828
703,1407,0.0015747126
703,1433,0.0053294715
703,1446,0.0009926348
703,1449,0.0008874214
703,1451,0.0022503617
703,1547,0.001112433
703,1592,0.0023732586
703,1595,0.005652637
703,1596,0.0047465167
703,1602,0.0010548269
703,1603,0.0010548269
703,1671,0.0018576061
703,1676,0.0012827128
703,1687,0.001112433
703,1707,0.001539233
703,1762,0.0031734393
703,1766,0.0014375197
703,1808,0.0022503617
703,1849,0.0006413564
703,1865,0.0040008146
703,2043,0.0050343336
703,2052,0.0035631927
703,2080,0.0050343336
703,2090,0.001239607
703,2165,0.0015421588
703,2181,0.0033658685
703,2186,0.0040008146
703,2200,0.0040460555
703,2225,0.0015509699
703,2295,0.0053294715
703,2407,0.0025171665
703,2427,0.00070792274
703,2450,0.0011665205
703,2539,0.0022503617
703,2578,0.0029920118
703,2602,0.0045007234
703,2690,0.0031734393
703,2693,0.0015421588
703,2733,0.0017480826
703,2737,0.0010588409
703,2772,0.00089929695
703,2854,0.0018818742
703,2856,0.0015421588
703,2895,0.004243414
703,3203,0.0014622998
703,3204,0.0012232376
703,3224,0.002664736
703,3227,0.0011665205
703,3230,0.0007903524
703,3233,0.00075657456
703,3277,0.0047465167
703,3292,0.0012827128
703,3334,0.00161714
703,3337,0.00093588524
703,3347,0.001112433
703,3355,0.0037792556
703,3356,0.0013656702
703,3375,0.0006328871
703,3397,0.0025171665
703,3419,0.0008874214
703,3439,0.002053593
703,3474,0.0017748427
703,3488,0.0033658685
703,3508,0.0022503617
703,3555,0.0015421588
703,3564,0.0010548269
703,3577,0.0025171665
703,3622,0.0025171665
703,3658,0.004243414
703,3674,0.0012232376
703,3675,0.005984023
703,3677,0.0022503617
703,3697,0.0011665205
703,3724,0.0041090315
703,3763,0.003511011
703,3768,0.0008462749
703,3817,0.0009235266
703,3820,0.0037792556
703,3855,0.0031734393
703,3874,0.0015421588
703,3886,0.0016797414
703,3937,0.001553918
703,3945,0.0014375197
703,3955,0.0063468786
703,3976,0.0010002037
703,3996,0.0010548269
703,4083,0.001539233
703,4084,0.0028263184
703,4126,0.0047465167
703,4163,0.0040008146
703,4222,0.0031734393
703,4273,0.0010548269
703,4277,0.0018576061
703,4278,0.0022503617
703,4292,0.0053294715
703,4345,0.005652637
703,4376,0.0035631927
703,4432,0.001981503
703,4473,0.0013813196
703,4538,0.0063468786
703,4578,0.0014375197
703,4630,0.0047465167
703,4631,0.005652637
703,4639,0.0053008273
703,4641,0.0014375197
703,4668,0.007558511
703,4670,0.0010002037
703,4718,0.004243414
703,4727,0.00069197285
703,4733,0.005652637
703,4735,0.0035631927
703,4808,0.009511079
703,4810,0.009511079
703,4834,0.0050343336
703,4843,0.0031734393
703,4880,0.0009235266
703,4916,0.0053294715
703,4953,0.0040008146
703,5131,0.0025171665
703,5266,0.0009926348
703,5309,0.0008462749
703,5311,0.002089717
703,5318,0.0025171665
703,5336,0.0015421588
703,5395,0.0027836605
703,5400,0.0008874214
703,5422,0.005652637
703,5491,0.005984023
703,5538,0.006731737
703,5589,0.009511079
703,5627,0.0022503617
703,5667,0.0045007234
703,5846,0.00089249155
703,5895,0.005351012
703,5906,0.0016797414
703,5912,0.0031973303
703,6001,0.0010548269
703,6064,0.0006328871
703,6102,0.0013813196
703,6161,0.0035631927
703,6163,0.0023732586
703,6166,0.0017748427
703,6203,0.0028263184
703,6214,0.00093588524
703,6248,0.0011665205
703,6254,0.0018576061
703,6373,0.008001629
703,6388,0.0050343336
703,6455,0.007558511
703,6463,0.0023732586
703,6559,0.0043747723
703,6566,0.0011209155
703,6568,0.0010548269
703,6577,0.0016797414
703,6596,0.009001447
703,6672,0.0018576061
703,6738,0.00096110086
703,6776,0.005652637
703,6794,0.0063468786
703,6826,0.0031734393
703,6848,0.0047465167
703,7081,0.0053294715
703,7101,0.0028263184
703,7104,0.006731737
703,7118,0.0037792556
703,7164,0.001539233
703,7201,0.0015421588
703,7205,0.0017748427
703,7234,0.0033658685
703,7267,0.006476709
703,7268,0.0016797414
703,7292,0.0017748427
703,7323,0.0013501977
703,7379,0.0037792556
703,7459,0.0014375197
703,7544,0.005652637
703,7558,0.00161714
703,7561,0.0018576061
703,7572,0.0018576061
703,7623,0.0007903524
703,7652,0.0063468786
703,7656,0.012061208
703,7689,0.007126386
703,7702,0.0050343336
703,7874,0.0063468786
703,7925,0.0006413564
703,7926,0.00075657456
703,7927,0.0007903524
703,7928,0.0008116469
703,7929,0.0008240718
703,7930,0.0008874214
703,7931,0.0009235266
703,7932,0.0010588409
703,7933,0.001118789
703,7934,0.0028494548
703,7935,0.00299808
703,7936,0.0012827128
703,7937,0.0012827128
703,7938,0.0013073047
703,7939,0.0014375197
703,7940,0.001539233
703,7941,0.0015421588
703,7942,0.0017748427
703,7943,0.0017782163
703,7944,0.0018020126
703,7945,0.0022503617
703,7946,0.0023732586
703,7947,0.0023732586
703,7948,0.0025171665
703,7949,0.0025171665
703,7950,0.0028263184
703,7951,0.0028263184
703,7952,0.0029920118
703,7953,0.0029920118
703,7954,0.0031734393
703,7955,0.0031734393
703,7956,0.0033658685
703,7957,0.0033658685
703,7958,0.0033658685
703,7959,0.0035631927
703,7960,0.0037792556
703,7961,0.004243414
703,7962,0.0045007234
703,7963,0.0045007234
703,7964,0.0047465167
703,7965,0.0047465167
703,7966,0.0053294715
703,7967,0.0053294715
703,7968,0.0053294715
703,7969,0.005652637
703,7970,0.005652637
703,7971,0.005652637
703,7972,0.005652637
703,7973,0.005652637
703,7974,0.0063468786
703,7975,0.0063468786
703,7976,0.0063468786
703,7977,0.0063468786
703,7978,0.0063468786
703,7979,0.006731737
703,7980,0.006731737
703,7981,0.006731737
703,7982,0.007126386
703,7983,0.007558511
703,7984,0.008001629
703,7985,0.008001629
703,7986,0.008001629
703,7987,0.008001629
703,7988,0.008486828
703,7989,0.009001447
703,7990,0.009001447
703,7991,0.009511079
703,7992,0.009511079
703,7993,0.009511079
704,145,0.032395825
704,287,0.028852265
704,810,0.030543732
704,1326,0.027202759
704,1582,0.03630558
704,2535,0.03630558
704,3201,0.03630558
704,3501,0.032395825
704,4036,0.030543732
704,4106,0.028852265
704,4564,0.034360223
704,4661,0.028852265
704,4664,0.028852265
704,4665,0.030543732
704,5165,0.030543732
704,5323,0.032395825
704,5833,0.027202759
704,6064,0.032395825
704,6550,0.030543732
704,6813,0.028852265
704,6901,0.030543732
704,6925,0.03630558
704,7354,0.028852265
704,7415,0.034360223
704,7519,0.034360223
704,7981,0.034360223
704,7995,0.027202759
704,7996,0.028852265
704,7997,0.028852265
704,7998,0.028852265
704,7999,0.028852265
704,8000,0.034360223
705,13,0.014867351
705,31,0.03319697
705,38,0.031418182
705,130,0.031477902
705,148,0.037415974
705,371,0.018779177
705,454,0.06039347
705,497,0.019804744
705,575,0.015768869
705,851,0.016661648
705,1311,0.015768869
705,1546,0.05104575
705,1707,0.02104558
705,2186,0.03319697
705,2189,0.031418182
705,2425,0.019804744
705,2658,0.017806714
705,2783,0.029904585
705,2896,0.014867351
705,3009,0.02104558
705,3173,0.017739214
705,3233,0.03319697
705,4404,0.015768869
705,4431,0.016661648
705,4637,0.039459337
705,5158,0.033260074
705,5179,0.018779177
705,5724,0.033260074
705,5805,0.029904585
705,6123,0.016661648
705,6169,0.015768869
705,6170,0.039459337
705,6352,0.014867351
705,7199,0.016661648
705,7234,0.015768869
705,8001,0.016661648
705,8002,0.017739214
705,8003,0.03527688
705,8004,0.037415974
706,257,0.086443044
706,873,0.07258619
706,1271,0.09151078
706,3315,0.068436384
706,3720,0.08150104
706,4502,0.068436384
706,5206,0.086443044
706,5551,0.07684156
706,5566,0.07684156
706,5735,0.068436384
706,5846,0.07258619
706,6041,0.08150104
706,7356,0.068436384
707,162,0.24264336
707,1773,0.25735664
707,5169,0.25735664
707,5536,0.24264336
708,83,0.018889196
708,117,0.023101272
708,446,0.030890226
708,871,0.020652674
708,922,0.02445559
708,991,0.021780558
708,1041,0.018889196
708,1185,0.02593851
708,1444,0.030890226
708,1603,0.021008687
708,2106,0.021008687
708,2115,0.022156015
708,2211,0.021008687
708,2274,0.04782159
708,2685,0.019920774
708,3044,0.029124212
708,4509,0.021780558
708,4699,0.034684084
708,4701,0.020652674
708,4993,0.023101272
708,5344,0.05222548
708,5405,0.02593851
708,6060,0.043936573
708,6148,0.034684084
708,6281,0.019920774
708,6416,0.02745916
708,6507,0.023101272
708,6981,0.02593851
708,8005,0.021780558
708,8006,0.02593851
708,8007,0.02593851
708,8008,0.02593851
708,8009,0.02745916
708,8010,0.02745916
708,8011,0.029124212
708,8012,0.03270117
708,8013,0.03270117
709,280,0.03821981
709,383,0.042913865
709,1210,0.03821981
709,1317,0.02869147
709,1576,0.045516048
709,1632,0.051106215
709,1707,0.027051158
709,1919,0.045516048
709,2050,0.025553107
709,2466,0.027051158
709,2708,0.02869147
709,3843,0.030431246
709,4006,0.040460452
709,4469,0.048184432
709,4788,0.040460452
709,5106,0.042913865
709,5694,0.042913865
709,6721,0.02869147
709,6970,0.048184432
709,7401,0.03821981
709,8004,0.045516048
709,8015,0.025553107
709,8016,0.025553107
709,8017,0.027051158
709,8018,0.02869147
709,8019,0.040460452
709,8020,0.048184432
710,210,0.15967408
710,342,0.15967408
710,547,0.15967408
710,4637,0.18065187
710,8022,0.15967408
710,8023,0.18065187
711,233,0.019556385
711,264,0.0365835
711,422,0.0077413297
711,501,0.009219167
711,724,0.02070288
711,726,0.013075061
711,869,0.02324555
711,921,0.010979124
711,922,0.010979124
711,1054,0.019556385
711,1058,0.01548266
711,1223,0.01035144
711,1282,0.009778192
711,1388,0.013075061
711,1422,0.0173842
711,1598,0.01548266
711,2468,0.024655102
711,2946,0.026150122
711,2974,0.02324555
711,3190,0.01642149
711,3391,0.01035144
711,3563,0.02070288
711,3575,0.05526131
711,3598,0.014625254
711,3638,0.021958249
711,3705,0.008210745
711,3813,0.0077413297
711,3848,0.01642149
711,4053,0.026150122
711,4175,0.008210745
711,4188,0.021958249
711,4264,0.021958249
711,4515,0.013789116
711,4698,0.02324555
711,4924,0.01642149
711,4957,0.018438334
711,5107,0.010979124
711,5171,0.024655102
711,5207,0.014625254
711,5735,0.009778192
711,5827,0.013789116
711,6006,0.026150122
711,6376,0.01642149
711,7354,0.026150122
711,7832,0.018438334
711,7874,0.013789116
711,7910,0.012327552
711,8024,0.009219167
711,8025,0.012327552
711,8026,0.0173842
711,8027,0.02324555
711,8028,0.024655102
711,8029,0.024655102
711,8030,0.026150122
711,8031,0.026150122
712,814,0.24311775
712,1131,0.25688222
712,5467,0.24311775
712,6189,0.25688222
713,40,0.053431783
713,811,0.053431783
713,999,0.071447134
713,1040,0.06736246
713,1111,0.015373418
713,1182,0.015373418
713,1236,0.05999413
713,2596,0.053431783
713,2805,0.053431783
713,3899,0.053431783
713,4075,0.056564223
713,4935,0.06736246
713,5852,0.056564223
713,6071,0.05999413
713,6381,0.0635113
713,8032,0.015373418
713,8033,0.056564223
713,8034,0.05999413
713,8035,0.06736246
714,948,0.24638887
714,1606,0.24638887
714,1747,0.26083338
714,2429,0.24638887
715,47,0.02638719
715,78,0.025020756
715,115,0.034017004
715,177,0.023500875
715,232,0.013218674
715,290,0.029740741
715,479,0.022199431
715,689,0.023500875
715,838,0.02638719
715,924,0.013218674
715,939,0.02638719
715,990,0.012534159
715,1225,0.011817572
715,1322,0.011163131
715,1330,0.029684313
715,1372,0.011163131
715,1408,0.023500875
715,1752,0.029740741
715,1931,0.029740741
715,1970,0.025020756
715,2288,0.012534159
715,2483,0.027987242
715,2508,0.013218674
715,2704,0.023500875
715,2743,0.027987242
715,2916,0.029740741
715,3209,0.012534159
715,3319,0.027987242
715,3347,0.012534159
715,3628,0.022199431
715,3705,0.023500875
715,4670,0.027987242
715,4706,0.025020756
715,5156,0.012534159
715,5313,0.027987242
715,5414,0.013218674
715,5488,0.01402022
715,5580,0.025020756
715,6074,0.029740741
715,7821,0.029740741
715,8002,0.011163131
715,8036,0.011817572
715,8037,0.012534159
715,8038,0.025020756
715,8039,0.026137827
715,8040,0.02638719
716,432,0.004590274
716,449,0.0103276735
716,732,0.008672142
716,1000,0.018106235
716,1029,0.0103276735
716,1262,0.0051638368
716,1418,0.0054665664
716,1440,0.015476474
716,1484,0.009737233
716,1650,0.0103276735
716,1979,0.0061379564
716,2117,0.016383784
716,2119,0.009180548
716,2130,0.0048686163
716,2152,0.0054665664
716,2154,0.027069457
716,2164,0.006510146
716,2464,0.009180548
716,2489,0.0057980455
716,2493,0.022780092
716,2817,0.007723556
716,3063,0.009180548
716,3144,0.024328906
716,3171,0.022013145
716,3209,0.0061379564
716,3345,0.0051638368
716,3574,0.006904904
716,3632,0.009180548
716,3638,0.019925196
716,3676,0.0061379564
716,3771,0.0103276735
716,3812,0.00817635
716,3877,0.0048686163
716,3937,0.009737233
716,4015,0.010933133
716,4172,0.004590274
716,4326,0.009737233
716,4876,0.01159609
716,4985,0.0057980455
716,4995,0.0072819944
716,5017,0.02608572
716,5043,0.007723556
716,5518,0.0072819944
716,5529,0.01159609
716,5533,0.0061379564
716,5559,0.0048686163
716,5719,0.00817635
716,5720,0.008672142
716,5752,0.012275912
716,5776,0.016383784
716,6239,0.008672142
716,6273,0.009180548
716,6325,0.009737233
716,6417,0.02928628
716,6589,0.009737233
716,6590,0.0057980455
716,6631,0.008672142
716,6799,0.0051638368
716,6805,0.0048686163
716,6946,0.006510146
716,7147,0.017377254
716,7220,0.015476474
716,7369,0.0072819944
716,7441,0.008672142
716,7444,0.0048686163
716,7694,0.04702138
716,7792,0.013809808
716,8041,0.004590274
716,8042,0.0054665664
716,8043,0.0057980455
716,8044,0.0061379564
716,8045,0.006510146
716,8046,0.006510146
716,8047,0.020743845
716,8048,0.00817635
716,8049,0.008672142
716,8050,0.0103276735
716,8051,0.010933133
716,8052,0.023209045
716,8053,0.024616381
716,8054,0.024616381
716,8055,0.01159609
716,8056,0.013809808
716,8057,0.029183345
716,8058,0.014591672
716,8059,0.015476474
716,8060,0.016383784
717,219,0.08656725
717,412,0.090948805
717,606,0.081000514
717,3192,0.090948805
717,3316,0.081000514
717,3358,0.096098006
717,4479,0.096098006
717,4701,0.08656725
717,5680,0.2907709
718,170,0.022031082
718,1076,0.05119478
718,1082,0.027827796
718,1279,0.023366988
718,1366,0.07459576
718,2285,0.023366988
718,2827,0.023366988
718,2830,0.04539807
718,3043,0.024736881
718,4066,0.023366988
718,4235,0.02081103
718,4312,0.046733975
718,4680,0.024736881
718,4819,0.023366988
718,4956,0.023366988
718,5239,0.05414019
718,5405,0.023366988
718,5980,0.024736881
718,6376,0.023366988
718,6546,0.023366988
718,6555,0.023366988
718,6952,0.02623686
718,7039,0.027827796
718,7211,0.02623686
718,7503,0.027827796
718,8062,0.02081103
718,8063,0.022031082
718,8064,0.046733975
718,8065,0.04960385
718,8066,0.023366988
718,8067,0.02623686
718,8068,0.02623686
718,8069,0.02623686
719,1095,0.24288055
719,1694,0.24288055
719,4476,0.25711945
719,5332,0.25711945
720,33,0.016208876
720,37,0.017476156
720,48,0.020898996
720,115,0.0078118932
720,147,0.0093032
720,234,0.006559644
720,382,0.0055186
720,392,0.020881448
720,579,0.008771329
720,1248,0.016508354
720,1307,0.009829916
720,1311,0.02203252
720,1901,0.025394473
720,2183,0.019280946
720,2189,0.009829916
720,2378,0.008285586
720,2518,0.005842129
720,2534,0.010366747
720,2550,0.0055186
720,2551,0.025697976
720,2605,0.010366747
720,2860,0.007379282
720,2919,0.012345781
720,3007,0.027724115
720,3341,0.005203098
720,3527,0.006559644
720,3580,0.012345781
720,3658,0.01615061
720,3925,0.006957403
720,4092,0.005842129
720,4831,0.026969284
720,4885,0.0061963797
720,5268,0.005842129
720,5277,0.005842129
720,5440,0.008285586
720,5945,0.005203098
720,6132,0.01258238
720,6161,0.012345781
720,6878,0.011639964
720,7128,0.018535865
720,7158,0.013069554
720,7190,0.006957403
720,7193,0.0061963797
720,7273,0.015564558
720,7562,0.0055186
720,7564,0.06416619
720,7651,0.015564558
720,7661,0.012345781
720,7754,0.017476156
720,7796,0.005842129
720,7952,0.024709517
720,7959,0.012345781
720,8004,0.01732415
720,8072,0.005203098
